test,40,22,CPP,BDD-align-to-vs,244.4
test,40,22,CPP,intersection-build,27.8
test,40,22,CPP,intersection-SP-solve,6.5
test,40,22,CPP,BDD-align-gsifts,15190.2
test,40,22,CPP,intersection-gsifts-build,56.4
test,40,22,CPP,intersection-gsifts-SP-solve,14.3
test,41,22,gen_instance,all, 21.0
test,41,22,plain_MIP,build+solve,3.3
test,41,22,CPP,BDD-build,664.9
test,41,22,CPP,MIP-build,55.8
test,41,22,CPP,MIP-solve,35.3
test,41,22,CPP,VS-build+solve,22.2
test,41,22,CPP,BDD-align-to-vs,363.3
test,41,22,CPP,intersection-build,18.4
test,41,22,CPP,intersection-SP-solve,2.0
test,41,22,CPP,BDD-align-gsifts,11073.6
test,41,22,CPP,intersection-gsifts-build,14.6
test,41,22,CPP,intersection-gsifts-SP-solve,1.3
test,42,22,gen_instance,all, 14.5
test,42,22,plain_MIP,build+solve,2.2
test,42,22,CPP,BDD-build,100.5
test,42,22,CPP,MIP-build,79.0
test,42,22,CPP,MIP-solve,8.6
test,42,22,CPP,VS-build+solve,205.9
test,42,22,CPP,BDD-align-to-vs,57.8
test,42,22,CPP,intersection-build,5.9
test,42,22,CPP,intersection-SP-solve,1.3
test,42,22,CPP,BDD-align-gsifts,4965.4
test,42,22,CPP,intersection-gsifts-build,5.3
test,42,22,CPP,intersection-gsifts-SP-solve,1.2
test,43,22,gen_instance,all, 15.0
test,43,22,plain_MIP,build+solve,3.0
test,43,22,CPP,BDD-build,243.1
test,43,22,CPP,MIP-build,67.7
test,43,22,CPP,MIP-solve,48.2
test,43,22,CPP,VS-build+solve,130.8
test,43,22,CPP,BDD-align-to-vs,146.3
test,43,22,CPP,intersection-build,91.5
test,43,22,CPP,intersection-SP-solve,3.7
test,43,22,CPP,BDD-align-gsifts,8334.8
test,43,22,CPP,intersection-gsifts-build,13.5
test,43,22,CPP,intersection-gsifts-SP-solve,3.3
test,44,22,gen_instance,all, 13.7
test,44,22,plain_MIP,build+solve,2.0
test,44,22,CPP,BDD-build,413.9
test,44,22,CPP,MIP-build,68.6
test,44,22,CPP,MIP-solve,42.1
test,44,22,CPP,VS-build+solve,14.2
test,44,22,CPP,BDD-align-to-vs,164.7
test,44,22,CPP,intersection-build,83.1
test,44,22,CPP,intersection-SP-solve,3.9
test,44,22,CPP,BDD-align-gsifts,12439.4
test,44,22,CPP,intersection-gsifts-build,18.4
test,44,22,CPP,intersection-gsifts-SP-solve,2.9
test,45,22,gen_instance,all, 14.0
test,45,22,plain_MIP,build+solve,1.9
test,45,22,CPP,BDD-build,198.9
test,45,22,CPP,MIP-build,39.7
test,45,22,CPP,MIP-solve,18.3
test,45,22,CPP,VS-build+solve,52.9
test,45,22,CPP,BDD-align-to-vs,88.1
test,45,22,CPP,intersection-build,10.7
test,45,22,CPP,intersection-SP-solve,1.7
test,45,22,CPP,BDD-align-gsifts,7185.1
test,45,22,CPP,intersection-gsifts-build,9.1
test,45,22,CPP,intersection-gsifts-SP-solve,1.4
test,46,22,gen_instance,all, 19.0
test,46,22,plain_MIP,build+solve,5.7
test,46,22,CPP,BDD-build,382.4
test,46,22,CPP,MIP-build,70.8
test,46,22,CPP,MIP-solve,58.7
test,46,22,CPP,VS-build+solve,26.5
test,46,22,CPP,BDD-align-to-vs,171.9
test,46,22,CPP,intersection-build,26.9
test,46,22,CPP,intersection-SP-solve,6.1
test,46,22,CPP,BDD-align-gsifts,16067.1
test,46,22,CPP,intersection-gsifts-build,23.3
test,46,22,CPP,intersection-gsifts-SP-solve,6.2
test,47,22,gen_instance,all, 27.0
test,47,22,plain_MIP,build+solve,2.0
test,47,22,CPP,BDD-build,391.6
test,47,22,CPP,MIP-build,64.3
test,47,22,CPP,MIP-solve,31.1
test,47,22,CPP,VS-build+solve,140.4
test,47,22,CPP,BDD-align-to-vs,291.1
test,47,22,CPP,intersection-build,87.7
test,47,22,CPP,intersection-SP-solve,3.5
test,47,22,CPP,BDD-align-gsifts,17150.9
test,47,22,CPP,intersection-gsifts-build,18.7
test,47,22,CPP,intersection-gsifts-SP-solve,2.6
test,48,22,gen_instance,all, 18.9
test,48,22,plain_MIP,build+solve,2.7
test,48,22,CPP,BDD-build,387.4
test,48,22,CPP,MIP-build,67.8
test,48,22,CPP,MIP-solve,35.0
test,48,22,CPP,VS-build+solve,108.4
test,48,22,CPP,BDD-align-to-vs,190.2
test,48,22,CPP,intersection-build,109.1
test,48,22,CPP,intersection-SP-solve,7.3
test,48,22,CPP,BDD-align-gsifts,16223.9
test,48,22,CPP,intersection-gsifts-build,14.3
test,48,22,CPP,intersection-gsifts-SP-solve,2.7
test,49,22,gen_instance,all, 13.8
test,49,22,plain_MIP,build+solve,2.0
test,49,22,CPP,BDD-build,188.5
test,49,22,CPP,MIP-build,39.0
test,49,22,CPP,MIP-solve,23.5
test,49,22,CPP,VS-build+solve,65.6
test,49,22,CPP,BDD-align-to-vs,105.1
test,49,22,CPP,intersection-build,14.7
test,49,22,CPP,intersection-SP-solve,2.5
test,49,22,CPP,BDD-align-gsifts,8916.0
test,49,22,CPP,intersection-gsifts-build,14.1
test,49,22,CPP,intersection-gsifts-SP-solve,10.1
test,50,22,gen_instance,all, 27.1
test,50,22,plain_MIP,build+solve,2.7
test,50,22,CPP,BDD-build,1150.8
test,50,22,CPP,MIP-build,145.0
test,50,22,CPP,MIP-solve,94.3
test,50,22,CPP,VS-build+solve,358.0
test,50,22,CPP,BDD-align-to-vs,588.6
test,50,22,CPP,intersection-build,133.3
test,50,22,CPP,intersection-SP-solve,5.9
test,50,22,CPP,BDD-align-gsifts,21497.9
test,50,22,CPP,intersection-gsifts-build,16.7
test,50,22,CPP,intersection-gsifts-SP-solve,2.6
test,51,22,gen_instance,all, 14.7
test,51,22,plain_MIP,build+solve,1.7
test,51,22,CPP,BDD-build,394.1
