N,instance,num_type,value,comment
24,1927,gsifts_status,aligned,--none--
24,1927,orig_gsifts1p_time,105.2195520401001,--none--
24,1927,orig_gsifts1p_obj,17054,--none--
12,761,simpl_opt_status,0,optimal
12,761,orig_simpl_time,0.03857731819152832,--none--
12,761,orig_simpl_obj,284,--none--
12,761,gsifts_status,aligned,--none--
12,761,orig_gsifts1p_time,0.19465947151184082,--none--
12,761,orig_gsifts1p_obj,284,--none--
21,1604,simpl_opt_status,0,optimal
21,1604,orig_simpl_time,0.22266125679016113,--none--
21,1604,orig_simpl_obj,3983,--none--
21,1604,gsifts_status,aligned,--none--
21,1604,orig_gsifts1p_time,33.46829271316528,--none--
21,1604,orig_gsifts1p_obj,4334,--none--
20,1508,simpl_opt_status,0,optimal
20,1508,orig_simpl_time,0.4394547939300537,--none--
20,1508,orig_simpl_obj,647,--none--
20,1508,gsifts_status,aligned,--none--
20,1508,orig_gsifts1p_time,5.892028331756592,--none--
20,1508,orig_gsifts1p_obj,436,--none--
13,899,simpl_opt_status,0,optimal
13,899,orig_simpl_time,0.050206661224365234,--none--
13,899,orig_simpl_obj,196,--none--
13,899,gsifts_status,aligned,--none--
13,899,orig_gsifts1p_time,0.11008954048156738,--none--
13,899,orig_gsifts1p_obj,100,--none--
18,1382,simpl_opt_status,0,optimal
18,1382,orig_simpl_time,0.16885900497436523,--none--
18,1382,orig_simpl_obj,2020,--none--
18,1382,gsifts_status,aligned,--none--
18,1382,orig_gsifts1p_time,3.738584280014038,--none--
18,1382,orig_gsifts1p_obj,3042,--none--
13,836,simpl_opt_status,0,optimal
13,836,orig_simpl_time,0.0451970100402832,--none--
13,836,orig_simpl_obj,397,--none--
13,836,gsifts_status,aligned,--none--
13,836,orig_gsifts1p_time,0.2709009647369385,--none--
13,836,orig_gsifts1p_obj,383,--none--
8,394,simpl_opt_status,0,optimal
8,394,orig_simpl_time,0.01028299331665039,--none--
8,394,orig_simpl_obj,48,--none--
8,394,gsifts_status,aligned,--none--
8,394,orig_gsifts1p_time,0.01857471466064453,--none--
8,394,orig_gsifts1p_obj,46,--none--
7,276,simpl_opt_status,0,optimal
7,276,orig_simpl_time,0.0092010498046875,--none--
7,276,orig_simpl_obj,34,--none--
7,276,gsifts_status,aligned,--none--
7,276,orig_gsifts1p_time,0.012104511260986328,--none--
7,276,orig_gsifts1p_obj,30,--none--
12,782,simpl_opt_status,0,optimal
12,782,orig_simpl_time,0.04754328727722168,--none--
12,782,orig_simpl_obj,221,--none--
12,782,gsifts_status,aligned,--none--
12,782,orig_gsifts1p_time,0.13315153121948242,--none--
12,782,orig_gsifts1p_obj,207,--none--
8,346,simpl_opt_status,0,optimal
8,346,orig_simpl_time,0.011710166931152344,--none--
8,346,orig_simpl_obj,67,--none--
8,346,gsifts_status,aligned,--none--
8,346,orig_gsifts1p_time,0.02605915069580078,--none--
8,346,orig_gsifts1p_obj,63,--none--
24,1997,simpl_opt_status,0,optimal
24,1997,orig_simpl_time,0.6214890480041504,--none--
24,1997,orig_simpl_obj,2175,--none--
24,1997,gsifts_status,aligned,--none--
24,1997,orig_gsifts1p_time,1.389270544052124,--none--
24,1997,orig_gsifts1p_obj,568,--none--
9,422,simpl_opt_status,0,optimal
9,422,orig_simpl_time,0.014313220977783203,--none--
9,422,orig_simpl_obj,103,--none--
9,422,gsifts_status,aligned,--none--
9,422,orig_gsifts1p_time,0.04144740104675293,--none--
9,422,orig_gsifts1p_obj,96,--none--
12,747,simpl_opt_status,0,optimal
12,747,orig_simpl_time,0.03441309928894043,--none--
12,747,orig_simpl_obj,198,--none--
12,747,gsifts_status,aligned,--none--
12,747,orig_gsifts1p_time,0.08970999717712402,--none--
12,747,orig_gsifts1p_obj,120,--none--
8,323,simpl_opt_status,0,optimal
8,323,orig_simpl_time,0.00915670394897461,--none--
8,323,orig_simpl_obj,59,--none--
8,323,gsifts_status,aligned,--none--
8,323,orig_gsifts1p_time,0.024702072143554688,--none--
8,323,orig_gsifts1p_obj,58,--none--
24,1930,simpl_opt_status,0,optimal
24,1930,orig_simpl_time,0.9601554870605469,--none--
24,1930,orig_simpl_obj,6121,--none--
24,1930,gsifts_status,aligned,--none--
24,1930,orig_gsifts1p_time,225.66028904914856,--none--
24,1930,orig_gsifts1p_obj,11294,--none--
18,1323,simpl_opt_status,0,optimal
18,1323,orig_simpl_time,0.1521909236907959,--none--
18,1323,orig_simpl_obj,1759,--none--
18,1323,gsifts_status,aligned,--none--
18,1323,orig_gsifts1p_time,3.800575017929077,--none--
18,1323,orig_gsifts1p_obj,1414,--none--
14,985,simpl_opt_status,0,optimal
14,985,orig_simpl_time,0.056791067123413086,--none--
14,985,orig_simpl_obj,961,--none--
14,985,gsifts_status,aligned,--none--
14,985,orig_gsifts1p_time,0.808342456817627,--none--
14,985,orig_gsifts1p_obj,941,--none--
13,886,simpl_opt_status,0,optimal
13,886,orig_simpl_time,0.0613558292388916,--none--
13,886,orig_simpl_obj,322,--none--
13,886,gsifts_status,aligned,--none--
13,886,orig_gsifts1p_time,0.2455911636352539,--none--
13,886,orig_gsifts1p_obj,314,--none--
21,1661,simpl_opt_status,0,optimal
21,1661,orig_simpl_time,0.24235773086547852,--none--
21,1661,orig_simpl_obj,2507,--none--
21,1661,gsifts_status,aligned,--none--
21,1661,orig_gsifts1p_time,3.6329195499420166,--none--
21,1661,orig_gsifts1p_obj,1891,--none--
25,2068,simpl_opt_status,0,optimal
25,2068,orig_simpl_time,0.7296380996704102,--none--
25,2068,orig_simpl_obj,27710,--none--
25,2068,gsifts_status,aligned,--none--
25,2068,orig_gsifts1p_time,689.2134954929352,--none--
25,2068,orig_gsifts1p_obj,158392,--none--
18,1351,simpl_opt_status,0,optimal
18,1351,orig_simpl_time,0.1792614459991455,--none--
18,1351,orig_simpl_obj,1691,--none--
18,1351,gsifts_status,aligned,--none--
18,1351,orig_gsifts1p_time,3.863208770751953,--none--
18,1351,orig_gsifts1p_obj,1675,--none--
23,1864,simpl_opt_status,0,optimal
23,1864,orig_simpl_time,0.5846939086914062,--none--
23,1864,orig_simpl_obj,4722,--none--
23,1864,gsifts_status,aligned,--none--
23,1864,orig_gsifts1p_time,80.35926795005798,--none--
23,1864,orig_gsifts1p_obj,7858,--none--
25,2075,simpl_opt_status,0,optimal
25,2075,orig_simpl_time,0.7484555244445801,--none--
25,2075,orig_simpl_obj,19683,--none--
25,2075,gsifts_status,aligned,--none--
25,2075,orig_gsifts1p_time,409.8908922672272,--none--
25,2075,orig_gsifts1p_obj,42404,--none--
14,947,simpl_opt_status,0,optimal
14,947,orig_simpl_time,0.05751609802246094,--none--
14,947,orig_simpl_obj,496,--none--
14,947,gsifts_status,aligned,--none--
14,947,orig_gsifts1p_time,0.31763601303100586,--none--
14,947,orig_gsifts1p_obj,294,--none--
12,742,simpl_opt_status,0,optimal
12,742,orig_simpl_time,0.046735286712646484,--none--
12,742,orig_simpl_obj,340,--none--
12,742,gsifts_status,aligned,--none--
12,742,orig_gsifts1p_time,0.2157299518585205,--none--
12,742,orig_gsifts1p_obj,277,--none--
13,853,simpl_opt_status,0,optimal
13,853,orig_simpl_time,0.08187556266784668,--none--
13,853,orig_simpl_obj,231,--none--
13,853,gsifts_status,aligned,--none--
13,853,orig_gsifts1p_time,0.15538811683654785,--none--
13,853,orig_gsifts1p_obj,186,--none--
5,89,simpl_opt_status,0,optimal
5,89,orig_simpl_time,0.002986431121826172,--none--
5,89,orig_simpl_obj,24,--none--
5,89,gsifts_status,aligned,--none--
5,89,orig_gsifts1p_time,0.006716251373291016,--none--
5,89,orig_gsifts1p_obj,24,--none--
14,960,simpl_opt_status,0,optimal
14,960,orig_simpl_time,0.07169175148010254,--none--
14,960,orig_simpl_obj,417,--none--
14,960,gsifts_status,aligned,--none--
14,960,orig_gsifts1p_time,0.2176828384399414,--none--
14,960,orig_gsifts1p_obj,249,--none--
13,856,simpl_opt_status,0,optimal
13,856,orig_simpl_time,0.05690288543701172,--none--
13,856,orig_simpl_obj,348,--none--
13,856,gsifts_status,aligned,--none--
13,856,orig_gsifts1p_time,0.3429830074310303,--none--
13,856,orig_gsifts1p_obj,326,--none--
7,214,simpl_opt_status,0,optimal
7,214,orig_simpl_time,0.01281118392944336,--none--
7,214,orig_simpl_obj,56,--none--
7,214,gsifts_status,aligned,--none--
7,214,orig_gsifts1p_time,0.017546653747558594,--none--
7,214,orig_gsifts1p_obj,47,--none--
20,1532,simpl_opt_status,0,optimal
20,1532,orig_simpl_time,0.2381136417388916,--none--
20,1532,orig_simpl_obj,3408,--none--
20,1532,gsifts_status,aligned,--none--
20,1532,orig_gsifts1p_time,20.175684213638306,--none--
20,1532,orig_gsifts1p_obj,9983,--none--
23,1887,simpl_opt_status,0,optimal
23,1887,orig_simpl_time,0.5343713760375977,--none--
23,1887,orig_simpl_obj,14665,--none--
23,1887,gsifts_status,aligned,--none--
23,1887,orig_gsifts1p_time,214.29283046722412,--none--
23,1887,orig_gsifts1p_obj,22874,--none--
25,2062,simpl_opt_status,0,optimal
25,2062,orig_simpl_time,1.5692391395568848,--none--
25,2062,orig_simpl_obj,12727,--none--
25,2062,gsifts_status,aligned,--none--
25,2062,orig_gsifts1p_time,267.6982989311218,--none--
25,2062,orig_gsifts1p_obj,13183,--none--
13,880,simpl_opt_status,0,optimal
13,880,orig_simpl_time,0.07241606712341309,--none--
13,880,orig_simpl_obj,481,--none--
13,880,gsifts_status,aligned,--none--
13,880,orig_gsifts1p_time,0.34984612464904785,--none--
13,880,orig_gsifts1p_obj,451,--none--
11,603,simpl_opt_status,0,optimal
11,603,orig_simpl_time,0.024050235748291016,--none--
11,603,orig_simpl_obj,53,--none--
11,603,gsifts_status,aligned,--none--
11,603,orig_gsifts1p_time,0.022792816162109375,--none--
11,603,orig_gsifts1p_obj,34,--none--
7,242,simpl_opt_status,0,optimal
7,242,orig_simpl_time,0.012283802032470703,--none--
7,242,orig_simpl_obj,45,--none--
7,242,gsifts_status,aligned,--none--
7,242,orig_gsifts1p_time,0.01555323600769043,--none--
7,242,orig_gsifts1p_obj,42,--none--
7,273,simpl_opt_status,0,optimal
7,273,orig_simpl_time,0.006957292556762695,--none--
7,273,orig_simpl_obj,42,--none--
7,273,gsifts_status,aligned,--none--
7,273,orig_gsifts1p_time,0.01523447036743164,--none--
7,273,orig_gsifts1p_obj,36,--none--
6,180,simpl_opt_status,0,optimal
6,180,orig_simpl_time,0.002989530563354492,--none--
6,180,orig_simpl_obj,18,--none--
6,180,gsifts_status,aligned,--none--
6,180,orig_gsifts1p_time,0.006633281707763672,--none--
6,180,orig_gsifts1p_obj,18,--none--
8,336,simpl_opt_status,0,optimal
8,336,orig_simpl_time,0.012102842330932617,--none--
8,336,orig_simpl_obj,71,--none--
8,336,gsifts_status,aligned,--none--
8,336,orig_gsifts1p_time,0.026978254318237305,--none--
8,336,orig_gsifts1p_obj,60,--none--
8,338,simpl_opt_status,0,optimal
8,338,orig_simpl_time,0.011209964752197266,--none--
8,338,orig_simpl_obj,41,--none--
8,338,gsifts_status,aligned,--none--
8,338,orig_gsifts1p_time,0.017781734466552734,--none--
8,338,orig_gsifts1p_obj,39,--none--
8,316,simpl_opt_status,0,optimal
8,316,orig_simpl_time,0.007291555404663086,--none--
8,316,orig_simpl_obj,58,--none--
8,316,gsifts_status,aligned,--none--
8,316,orig_gsifts1p_time,0.022016286849975586,--none--
8,316,orig_gsifts1p_obj,56,--none--
20,1505,simpl_opt_status,0,optimal
20,1505,orig_simpl_time,0.3944985866546631,--none--
20,1505,orig_simpl_obj,3728,--none--
20,1505,gsifts_status,aligned,--none--
20,1505,orig_gsifts1p_time,12.807467460632324,--none--
20,1505,orig_gsifts1p_obj,3558,--none--
21,1622,simpl_opt_status,0,optimal
21,1622,orig_simpl_time,0.40302467346191406,--none--
21,1622,orig_simpl_obj,6304,--none--
21,1622,gsifts_status,aligned,--none--
21,1622,orig_gsifts1p_time,88.55423092842102,--none--
21,1622,orig_gsifts1p_obj,10412,--none--
16,1126,simpl_opt_status,0,optimal
16,1126,orig_simpl_time,0.10946512222290039,--none--
16,1126,orig_simpl_obj,658,--none--
16,1126,gsifts_status,aligned,--none--
16,1126,orig_gsifts1p_time,0.5111827850341797,--none--
16,1126,orig_gsifts1p_obj,521,--none--
13,839,simpl_opt_status,0,optimal
13,839,orig_simpl_time,0.052872419357299805,--none--
13,839,orig_simpl_obj,442,--none--
13,839,gsifts_status,aligned,--none--
13,839,orig_gsifts1p_time,0.2843942642211914,--none--
13,839,orig_gsifts1p_obj,371,--none--
22,1727,simpl_opt_status,0,optimal
22,1727,orig_simpl_time,0.5131487846374512,--none--
22,1727,orig_simpl_obj,10263,--none--
22,1727,gsifts_status,aligned,--none--
22,1727,orig_gsifts1p_time,147.16086196899414,--none--
22,1727,orig_gsifts1p_obj,19341,--none--
22,1786,simpl_opt_status,0,optimal
22,1786,orig_simpl_time,0.3781702518463135,--none--
22,1786,orig_simpl_obj,6838,--none--
22,1786,gsifts_status,aligned,--none--
22,1786,orig_gsifts1p_time,80.96117281913757,--none--
22,1786,orig_gsifts1p_obj,6793,--none--
8,358,simpl_opt_status,0,optimal
8,358,orig_simpl_time,0.010248184204101562,--none--
8,358,orig_simpl_obj,95,--none--
8,358,gsifts_status,aligned,--none--
8,358,orig_gsifts1p_time,0.031296730041503906,--none--
8,358,orig_gsifts1p_obj,80,--none--
22,1799,simpl_opt_status,0,optimal
22,1799,orig_simpl_time,0.8006682395935059,--none--
22,1799,orig_simpl_obj,6642,--none--
22,1799,gsifts_status,aligned,--none--
22,1799,orig_gsifts1p_time,112.68136668205261,--none--
22,1799,orig_gsifts1p_obj,4550,--none--
20,1534,simpl_opt_status,0,optimal
20,1534,orig_simpl_time,0.2624340057373047,--none--
20,1534,orig_simpl_obj,2141,--none--
20,1534,gsifts_status,aligned,--none--
20,1534,orig_gsifts1p_time,3.9193053245544434,--none--
20,1534,orig_gsifts1p_obj,1672,--none--
15,1065,simpl_opt_status,0,optimal
15,1065,orig_simpl_time,0.09250450134277344,--none--
15,1065,orig_simpl_obj,442,--none--
15,1065,gsifts_status,aligned,--none--
15,1065,orig_gsifts1p_time,0.35703063011169434,--none--
15,1065,orig_gsifts1p_obj,444,--none--
17,1238,simpl_opt_status,0,optimal
17,1238,orig_simpl_time,0.15224504470825195,--none--
17,1238,orig_simpl_obj,1318,--none--
17,1238,gsifts_status,aligned,--none--
17,1238,orig_gsifts1p_time,2.5364532470703125,--none--
17,1238,orig_gsifts1p_obj,1263,--none--
15,1047,simpl_opt_status,0,optimal
15,1047,orig_simpl_time,0.09911823272705078,--none--
15,1047,orig_simpl_obj,765,--none--
15,1047,gsifts_status,aligned,--none--
15,1047,orig_gsifts1p_time,0.8419978618621826,--none--
15,1047,orig_gsifts1p_obj,602,--none--
5,59,simpl_opt_status,0,optimal
5,59,orig_simpl_time,0.0041654109954833984,--none--
5,59,orig_simpl_obj,22,--none--
5,59,gsifts_status,aligned,--none--
5,59,orig_gsifts1p_time,0.005946636199951172,--none--
5,59,orig_gsifts1p_obj,20,--none--
17,1225,simpl_opt_status,0,optimal
17,1225,orig_simpl_time,0.13939380645751953,--none--
17,1225,orig_simpl_obj,1937,--none--
17,1225,gsifts_status,aligned,--none--
17,1225,orig_gsifts1p_time,2.59822678565979,--none--
17,1225,orig_gsifts1p_obj,2374,--none--
11,618,simpl_opt_status,0,optimal
11,618,orig_simpl_time,0.04525423049926758,--none--
11,618,orig_simpl_obj,275,--none--
11,618,gsifts_status,aligned,--none--
11,618,orig_gsifts1p_time,0.14409232139587402,--none--
11,618,orig_gsifts1p_obj,280,--none--
8,368,simpl_opt_status,0,optimal
8,368,orig_simpl_time,0.009203910827636719,--none--
8,368,orig_simpl_obj,59,--none--
8,368,gsifts_status,aligned,--none--
8,368,orig_gsifts1p_time,0.022762537002563477,--none--
8,368,orig_gsifts1p_obj,58,--none--
15,1052,simpl_opt_status,0,optimal
15,1052,orig_simpl_time,0.11808347702026367,--none--
15,1052,orig_simpl_obj,756,--none--
15,1052,gsifts_status,aligned,--none--
15,1052,orig_gsifts1p_time,0.8973042964935303,--none--
15,1052,orig_gsifts1p_obj,699,--none--
10,548,simpl_opt_status,0,optimal
10,548,orig_simpl_time,0.015590667724609375,--none--
10,548,orig_simpl_obj,64,--none--
10,548,gsifts_status,aligned,--none--
10,548,orig_gsifts1p_time,0.02755260467529297,--none--
10,548,orig_gsifts1p_obj,49,--none--
24,1996,simpl_opt_status,0,optimal
24,1996,orig_simpl_time,0.5347800254821777,--none--
24,1996,orig_simpl_obj,12336,--none--
24,1996,gsifts_status,aligned,--none--
24,1996,orig_gsifts1p_time,430.81779861450195,--none--
24,1996,orig_gsifts1p_obj,46398,--none--
12,784,simpl_opt_status,0,optimal
12,784,orig_simpl_time,0.04058194160461426,--none--
12,784,orig_simpl_obj,172,--none--
12,784,gsifts_status,aligned,--none--
12,784,orig_gsifts1p_time,0.08963918685913086,--none--
12,784,orig_gsifts1p_obj,130,--none--
13,875,simpl_opt_status,0,optimal
13,875,orig_simpl_time,0.04164528846740723,--none--
13,875,orig_simpl_obj,511,--none--
13,875,gsifts_status,aligned,--none--
13,875,orig_gsifts1p_time,0.3364400863647461,--none--
13,875,orig_gsifts1p_obj,491,--none--
17,1267,simpl_opt_status,0,optimal
17,1267,orig_simpl_time,0.13867807388305664,--none--
17,1267,orig_simpl_obj,2289,--none--
17,1267,gsifts_status,aligned,--none--
17,1267,orig_gsifts1p_time,3.066962957382202,--none--
17,1267,orig_gsifts1p_obj,2169,--none--
20,1536,simpl_opt_status,0,optimal
20,1536,orig_simpl_time,0.26021718978881836,--none--
20,1536,orig_simpl_obj,5310,--none--
20,1536,gsifts_status,aligned,--none--
20,1536,orig_gsifts1p_time,15.13113260269165,--none--
20,1536,orig_gsifts1p_obj,6485,--none--
20,1565,simpl_opt_status,0,optimal
20,1565,orig_simpl_time,0.4250209331512451,--none--
20,1565,orig_simpl_obj,2145,--none--
20,1565,gsifts_status,aligned,--none--
20,1565,orig_gsifts1p_time,20.172067880630493,--none--
20,1565,orig_gsifts1p_obj,3664,--none--
20,1544,simpl_opt_status,0,optimal
20,1544,orig_simpl_time,0.21297788619995117,--none--
20,1544,orig_simpl_obj,1767,--none--
20,1544,gsifts_status,aligned,--none--
20,1544,orig_gsifts1p_time,4.828468322753906,--none--
20,1544,orig_gsifts1p_obj,1594,--none--
6,184,simpl_opt_status,0,optimal
6,184,orig_simpl_time,0.00171661376953125,--none--
6,184,orig_simpl_obj,20,--none--
6,184,gsifts_status,aligned,--none--
6,184,orig_gsifts1p_time,0.006961822509765625,--none--
6,184,orig_gsifts1p_obj,20,--none--
16,1144,simpl_opt_status,0,optimal
16,1144,orig_simpl_time,0.09584736824035645,--none--
16,1144,orig_simpl_obj,1529,--none--
16,1144,gsifts_status,aligned,--none--
16,1144,orig_gsifts1p_time,1.341099500656128,--none--
16,1144,orig_gsifts1p_obj,797,--none--
12,702,simpl_opt_status,0,optimal
12,702,orig_simpl_time,0.05573844909667969,--none--
12,702,orig_simpl_obj,286,--none--
12,702,gsifts_status,aligned,--none--
12,702,orig_gsifts1p_time,0.2179708480834961,--none--
12,702,orig_gsifts1p_obj,285,--none--
20,1513,simpl_opt_status,0,optimal
20,1513,orig_simpl_time,0.27643918991088867,--none--
20,1513,orig_simpl_obj,9963,--none--
20,1513,gsifts_status,aligned,--none--
20,1513,orig_gsifts1p_time,33.2472243309021,--none--
20,1513,orig_gsifts1p_obj,11590,--none--
25,2009,simpl_opt_status,0,optimal
25,2009,orig_simpl_time,0.9718923568725586,--none--
25,2009,orig_simpl_obj,15271,--none--
25,2009,gsifts_status,aligned,--none--
25,2009,orig_gsifts1p_time,619.7751064300537,--none--
25,2009,orig_gsifts1p_obj,58655,--none--
19,1483,simpl_opt_status,0,optimal
19,1483,orig_simpl_time,0.20757603645324707,--none--
19,1483,orig_simpl_obj,3113,--none--
19,1483,gsifts_status,aligned,--none--
19,1483,orig_gsifts1p_time,9.206233739852905,--none--
19,1483,orig_gsifts1p_obj,2111,--none--
17,1288,simpl_opt_status,0,optimal
17,1288,orig_simpl_time,0.14783835411071777,--none--
17,1288,orig_simpl_obj,1411,--none--
17,1288,gsifts_status,aligned,--none--
17,1288,orig_gsifts1p_time,2.721428871154785,--none--
17,1288,orig_gsifts1p_obj,1662,--none--
16,1100,simpl_opt_status,0,optimal
16,1100,orig_simpl_time,0.1053919792175293,--none--
16,1100,orig_simpl_obj,875,--none--
16,1100,gsifts_status,aligned,--none--
16,1100,orig_gsifts1p_time,0.7996370792388916,--none--
16,1100,orig_gsifts1p_obj,496,--none--
15,1033,simpl_opt_status,0,optimal
15,1033,orig_simpl_time,0.21132850646972656,--none--
15,1033,orig_simpl_obj,729,--none--
15,1033,gsifts_status,aligned,--none--
15,1033,orig_gsifts1p_time,0.9885585308074951,--none--
15,1033,orig_gsifts1p_obj,729,--none--
24,1918,simpl_opt_status,0,optimal
24,1918,orig_simpl_time,1.1229074001312256,--none--
24,1918,orig_simpl_obj,2297,--none--
24,1918,gsifts_status,aligned,--none--
24,1918,orig_gsifts1p_time,17.01194405555725,--none--
24,1918,orig_gsifts1p_obj,2879,--none--
14,984,simpl_opt_status,0,optimal
14,984,orig_simpl_time,0.07776689529418945,--none--
14,984,orig_simpl_obj,545,--none--
14,984,gsifts_status,aligned,--none--
14,984,orig_gsifts1p_time,0.6582562923431396,--none--
14,984,orig_gsifts1p_obj,545,--none--
23,1803,simpl_opt_status,0,optimal
23,1803,orig_simpl_time,0.7365095615386963,--none--
